file,manner,path,agent,itemset,blocktype,blocknum, trialnum
vibrate_past_7.mp4,vibrate,past,7,X,A,1, 1
stopstart_behind_7.mp4,stopstart,behind,7,X,A,1, 2
halfrotate_under_7.mp4,halfrotate,under,7,X,A,1, 3
bounce_underfar_7.mp4,bounce,underfar,7,X,A,1, 4
wheelie_to_1.mp4,wheelie,to,1,W,D,2, 5
sine_onto_2.mp4,sine,onto,2,W,D,2, 6
rotate_tofar_3.mp4,rotate,tofar,3,W,D,2, 7
rock_circle_8.mp4,rock,circle,8,W,D,2, 8
none_control5_7.mp4,none,control5,7,Z,C,3, 9
none_control6_4.mp4,none,control6,4,Z,C,3, 10
none_control7_5.mp4,none,control7,5,Z,C,3, 11
none_control8_6.mp4,none,control8,6,Z,C,3, 12
sine_to_1.mp4,sine,to,1,W,S,4, 13
sine_to_1.mp4,sine,to,1,W,S,4, 14
sine_to_1.mp4,sine,to,1,W,S,4, 15
sine_to_1.mp4,sine,to,1,W,S,4, 16
stopstart_under_7.mp4,stopstart,under,7,X,M,5, 17
stopstart_past_4.mp4,stopstart,past,4,X,M,5, 18
stopstart_behind_5.mp4,stopstart,behind,5,X,M,5, 19
stopstart_underfar_6.mp4,stopstart,underfar,6,X,M,5, 20
rock_onto_3.mp4,rock,onto,3,W,P,6, 21
sine_onto_1.mp4,sine,onto,1,W,P,6, 22
wheelie_onto_2.mp4,wheelie,onto,2,W,P,6, 23
rotate_onto_8.mp4,rotate,onto,8,W,P,6, 24
vibrate_under_4.mp4,vibrate,under,4,X,P,7, 25
stopstart_under_6.mp4,stopstart,under,6,X,P,7, 26
halfrotate_under_5.mp4,halfrotate,under,5,X,P,7, 27
bounce_under_7.mp4,bounce,under,7,X,P,7, 28
rock_tofar_3.mp4,rock,tofar,3,W,M,8, 29
rock_to_1.mp4,rock,to,1,W,M,8, 30
rock_circle_2.mp4,rock,circle,2,W,M,8, 31
rock_onto_8.mp4,rock,onto,8,W,M,8, 32
vibrate_underfar_6.mp4,vibrate,underfar,6,X,S,9, 33
vibrate_underfar_6.mp4,vibrate,underfar,6,X,S,9, 34
vibrate_underfar_6.mp4,vibrate,underfar,6,X,S,9, 35
vibrate_underfar_6.mp4,vibrate,underfar,6,X,S,9, 36
none_control3_1.mp4,none,control3,1,Y,C,10, 37
none_control4_2.mp4,none,control4,2,Y,C,10, 38
none_control1_3.mp4,none,control1,3,Y,C,10, 39
none_control2_8.mp4,none,control2,8,Y,C,10, 40
vibrate_past_5.mp4,vibrate,past,5,X,D,11, 41
bounce_under_6.mp4,bounce,under,6,X,D,11, 42
stopstart_behind_4.mp4,stopstart,behind,4,X,D,11, 43
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,D,11, 44
rotate_tofar_8.mp4,rotate,tofar,8,W,A,12, 45
rock_to_8.mp4,rock,to,8,W,A,12, 46
sine_circle_8.mp4,sine,circle,8,W,A,12, 47
wheelie_onto_8.mp4,wheelie,onto,8,W,A,12, 48
