file,manner,path,agent,itemset,blocktype,blocknum, trialnum
sine_circle_1.mp4,sine,circle,1,W,A,1, 1
rock_onto_1.mp4,rock,onto,1,W,A,1, 2
wheelie_tofar_1.mp4,wheelie,tofar,1,W,A,1, 3
rotate_to_1.mp4,rotate,to,1,W,A,1, 4
halfrotate_underfar_6.mp4,halfrotate,underfar,6,X,D,2, 5
bounce_behind_7.mp4,bounce,behind,7,X,D,2, 6
vibrate_past_4.mp4,vibrate,past,4,X,D,2, 7
stopstart_under_5.mp4,stopstart,under,5,X,D,2, 8
none_control2_3.mp4,none,control2,3,Y,C,3, 9
none_control4_8.mp4,none,control4,8,Y,C,3, 10
none_control1_1.mp4,none,control1,1,Y,C,3, 11
none_control3_2.mp4,none,control3,2,Y,C,3, 12
vibrate_underfar_4.mp4,vibrate,underfar,4,X,S,4, 13
vibrate_underfar_4.mp4,vibrate,underfar,4,X,S,4, 14
vibrate_underfar_4.mp4,vibrate,underfar,4,X,S,4, 15
vibrate_underfar_4.mp4,vibrate,underfar,4,X,S,4, 16
rock_tofar_1.mp4,rock,tofar,1,W,M,5, 17
rock_to_2.mp4,rock,to,2,W,M,5, 18
rock_circle_3.mp4,rock,circle,3,W,M,5, 19
rock_onto_8.mp4,rock,onto,8,W,M,5, 20
halfrotate_under_6.mp4,halfrotate,under,6,X,P,6, 21
vibrate_under_5.mp4,vibrate,under,5,X,P,6, 22
stopstart_under_7.mp4,stopstart,under,7,X,P,6, 23
bounce_under_4.mp4,bounce,under,4,X,P,6, 24
rotate_to_2.mp4,rotate,to,2,W,P,7, 25
wheelie_to_1.mp4,wheelie,to,1,W,P,7, 26
rock_to_3.mp4,rock,to,3,W,P,7, 27
sine_to_8.mp4,sine,to,8,W,P,7, 28
stopstart_past_6.mp4,stopstart,past,6,X,M,8, 29
stopstart_under_4.mp4,stopstart,under,4,X,M,8, 30
stopstart_behind_5.mp4,stopstart,behind,5,X,M,8, 31
stopstart_underfar_7.mp4,stopstart,underfar,7,X,M,8, 32
wheelie_onto_2.mp4,wheelie,onto,2,W,S,9, 33
wheelie_onto_2.mp4,wheelie,onto,2,W,S,9, 34
wheelie_onto_2.mp4,wheelie,onto,2,W,S,9, 35
wheelie_onto_2.mp4,wheelie,onto,2,W,S,9, 36
none_control7_4.mp4,none,control7,4,Z,C,10, 37
none_control5_7.mp4,none,control5,7,Z,C,10, 38
none_control6_5.mp4,none,control6,5,Z,C,10, 39
none_control8_6.mp4,none,control8,6,Z,C,10, 40
rock_tofar_8.mp4,rock,tofar,8,W,D,11, 41
wheelie_circle_1.mp4,wheelie,circle,1,W,D,11, 42
rotate_to_3.mp4,rotate,to,3,W,D,11, 43
sine_onto_2.mp4,sine,onto,2,W,D,11, 44
bounce_behind_6.mp4,bounce,behind,6,X,A,12, 45
stopstart_underfar_6.mp4,stopstart,underfar,6,X,A,12, 46
halfrotate_past_6.mp4,halfrotate,past,6,X,A,12, 47
vibrate_under_6.mp4,vibrate,under,6,X,A,12, 48
