file,manner,path,agent,itemset,blocktype,blocknum, trialnum
halfrotate_past_7.mp4,halfrotate,past,7,X,P,1, 1
vibrate_past_4.mp4,vibrate,past,4,X,P,1, 2
stopstart_past_5.mp4,stopstart,past,5,X,P,1, 3
bounce_past_6.mp4,bounce,past,6,X,P,1, 4
sine_tofar_1.mp4,sine,tofar,1,W,A,2, 5
wheelie_circle_1.mp4,wheelie,circle,1,W,A,2, 6
rotate_to_1.mp4,rotate,to,1,W,A,2, 7
rock_onto_1.mp4,rock,onto,1,W,A,2, 8
bounce_underfar_4.mp4,bounce,underfar,4,X,D,3, 9
vibrate_past_5.mp4,vibrate,past,5,X,D,3, 10
stopstart_under_6.mp4,stopstart,under,6,X,D,3, 11
halfrotate_behind_7.mp4,halfrotate,behind,7,X,D,3, 12
none_control4_2.mp4,none,control4,2,Y,C,4, 13
none_control3_8.mp4,none,control3,8,Y,C,4, 14
none_control1_1.mp4,none,control1,1,Y,C,4, 15
none_control2_3.mp4,none,control2,3,Y,C,4, 16
stopstart_under_4.mp4,stopstart,under,4,X,S,5, 17
stopstart_under_4.mp4,stopstart,under,4,X,S,5, 18
stopstart_under_4.mp4,stopstart,under,4,X,S,5, 19
stopstart_under_4.mp4,stopstart,under,4,X,S,5, 20
wheelie_onto_3.mp4,wheelie,onto,3,W,M,6, 21
wheelie_to_1.mp4,wheelie,to,1,W,M,6, 22
wheelie_tofar_2.mp4,wheelie,tofar,2,W,M,6, 23
wheelie_circle_8.mp4,wheelie,circle,8,W,M,6, 24
bounce_under_4.mp4,bounce,under,4,X,M,7, 25
bounce_behind_5.mp4,bounce,behind,5,X,M,7, 26
bounce_underfar_6.mp4,bounce,underfar,6,X,M,7, 27
bounce_past_7.mp4,bounce,past,7,X,M,7, 28
rock_onto_8.mp4,rock,onto,8,W,S,8, 29
rock_onto_8.mp4,rock,onto,8,W,S,8, 30
rock_onto_8.mp4,rock,onto,8,W,S,8, 31
rock_onto_8.mp4,rock,onto,8,W,S,8, 32
none_control5_5.mp4,none,control5,5,Z,C,9, 33
none_control8_6.mp4,none,control8,6,Z,C,9, 34
none_control6_4.mp4,none,control6,4,Z,C,9, 35
none_control7_7.mp4,none,control7,7,Z,C,9, 36
rotate_onto_3.mp4,rotate,onto,3,W,D,10, 37
wheelie_to_8.mp4,wheelie,to,8,W,D,10, 38
rock_tofar_1.mp4,rock,tofar,1,W,D,10, 39
sine_circle_2.mp4,sine,circle,2,W,D,10, 40
bounce_under_6.mp4,bounce,under,6,X,A,11, 41
vibrate_underfar_6.mp4,vibrate,underfar,6,X,A,11, 42
stopstart_past_6.mp4,stopstart,past,6,X,A,11, 43
halfrotate_behind_6.mp4,halfrotate,behind,6,X,A,11, 44
rock_to_8.mp4,rock,to,8,W,P,12, 45
sine_to_1.mp4,sine,to,1,W,P,12, 46
wheelie_to_2.mp4,wheelie,to,2,W,P,12, 47
rotate_to_3.mp4,rotate,to,3,W,P,12, 48
