file,manner,path,agent,itemset,blocktype,blocknum, trialnum
vibrate_past_6.mp4,vibrate,past,6,X,A,1, 1
bounce_under_6.mp4,bounce,under,6,X,A,1, 2
stopstart_behind_6.mp4,stopstart,behind,6,X,A,1, 3
halfrotate_underfar_6.mp4,halfrotate,underfar,6,X,A,1, 4
sine_to_3.mp4,sine,to,3,W,D,2, 5
wheelie_tofar_2.mp4,wheelie,tofar,2,W,D,2, 6
rotate_circle_1.mp4,rotate,circle,1,W,D,2, 7
rock_onto_8.mp4,rock,onto,8,W,D,2, 8
none_control8_5.mp4,none,control8,5,Z,C,3, 9
none_control7_6.mp4,none,control7,6,Z,C,3, 10
none_control5_4.mp4,none,control5,4,Z,C,3, 11
none_control6_7.mp4,none,control6,7,Z,C,3, 12
rock_to_8.mp4,rock,to,8,W,S,4, 13
rock_to_8.mp4,rock,to,8,W,S,4, 14
rock_to_8.mp4,rock,to,8,W,S,4, 15
rock_to_8.mp4,rock,to,8,W,S,4, 16
stopstart_under_7.mp4,stopstart,under,7,X,M,5, 17
stopstart_underfar_6.mp4,stopstart,underfar,6,X,M,5, 18
stopstart_past_4.mp4,stopstart,past,4,X,M,5, 19
stopstart_behind_5.mp4,stopstart,behind,5,X,M,5, 20
wheelie_onto_8.mp4,wheelie,onto,8,W,P,6, 21
sine_onto_1.mp4,sine,onto,1,W,P,6, 22
rotate_onto_2.mp4,rotate,onto,2,W,P,6, 23
rock_onto_3.mp4,rock,onto,3,W,P,6, 24
vibrate_behind_4.mp4,vibrate,behind,4,X,P,7, 25
halfrotate_behind_6.mp4,halfrotate,behind,6,X,P,7, 26
bounce_behind_5.mp4,bounce,behind,5,X,P,7, 27
stopstart_behind_7.mp4,stopstart,behind,7,X,P,7, 28
wheelie_tofar_3.mp4,wheelie,tofar,3,W,M,8, 29
wheelie_circle_2.mp4,wheelie,circle,2,W,M,8, 30
wheelie_onto_1.mp4,wheelie,onto,1,W,M,8, 31
wheelie_to_8.mp4,wheelie,to,8,W,M,8, 32
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,S,9, 33
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,S,9, 34
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,S,9, 35
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,S,9, 36
none_control1_1.mp4,none,control1,1,Y,C,10, 37
none_control3_3.mp4,none,control3,3,Y,C,10, 38
none_control4_2.mp4,none,control4,2,Y,C,10, 39
none_control2_8.mp4,none,control2,8,Y,C,10, 40
halfrotate_past_4.mp4,halfrotate,past,4,X,D,11, 41
stopstart_underfar_5.mp4,stopstart,underfar,5,X,D,11, 42
bounce_under_7.mp4,bounce,under,7,X,D,11, 43
vibrate_behind_6.mp4,vibrate,behind,6,X,D,11, 44
sine_circle_1.mp4,sine,circle,1,W,A,12, 45
rock_to_1.mp4,rock,to,1,W,A,12, 46
wheelie_tofar_1.mp4,wheelie,tofar,1,W,A,12, 47
rotate_onto_1.mp4,rotate,onto,1,W,A,12, 48
