file,manner,path,agent,itemset,blocktype,blocknum, trialnum
rotate_tofar_8.mp4,rotate,tofar,8,W,P,1, 1
rock_tofar_1.mp4,rock,tofar,1,W,P,1, 2
sine_tofar_2.mp4,sine,tofar,2,W,P,1, 3
wheelie_tofar_3.mp4,wheelie,tofar,3,W,P,1, 4
bounce_under_5.mp4,bounce,under,5,X,A,2, 5
stopstart_behind_5.mp4,stopstart,behind,5,X,A,2, 6
halfrotate_past_5.mp4,halfrotate,past,5,X,A,2, 7
vibrate_underfar_5.mp4,vibrate,underfar,5,X,A,2, 8
sine_tofar_8.mp4,sine,tofar,8,W,D,3, 9
rotate_onto_1.mp4,rotate,onto,1,W,D,3, 10
rock_to_2.mp4,rock,to,2,W,D,3, 11
wheelie_circle_3.mp4,wheelie,circle,3,W,D,3, 12
none_loc5_5.mp4,none,loc5,5,Z,C,4, 13
none_loc6_6.mp4,none,loc6,6,Z,C,4, 14
none_loc7_4.mp4,none,loc7,4,Z,C,4, 15
none_loc8_7.mp4,none,loc8,7,Z,C,4, 16
sine_circle_2.mp4,sine,circle,2,W,S,5, 17
sine_circle_2.mp4,sine,circle,2,W,S,5, 18
sine_circle_2.mp4,sine,circle,2,W,S,5, 19
sine_circle_2.mp4,sine,circle,2,W,S,5, 20
bounce_past_5.mp4,bounce,past,5,X,M,6, 21
bounce_under_4.mp4,bounce,under,4,X,M,6, 22
bounce_behind_6.mp4,bounce,behind,6,X,M,6, 23
bounce_underfar_7.mp4,bounce,underfar,7,X,M,6, 24
rotate_circle_8.mp4,rotate,circle,8,W,M,7, 25
rotate_to_1.mp4,rotate,to,1,W,M,7, 26
rotate_tofar_2.mp4,rotate,tofar,2,W,M,7, 27
rotate_onto_3.mp4,rotate,onto,3,W,M,7, 28
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,8, 29
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,8, 30
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,8, 31
vibrate_underfar_7.mp4,vibrate,underfar,7,X,S,8, 32
none_loc4_3.mp4,none,loc4,3,Y,C,9, 33
none_loc1_1.mp4,none,loc1,1,Y,C,9, 34
none_loc2_2.mp4,none,loc2,2,Y,C,9, 35
none_loc3_8.mp4,none,loc3,8,Y,C,9, 36
stopstart_under_7.mp4,stopstart,under,7,X,D,10, 37
bounce_underfar_6.mp4,bounce,underfar,6,X,D,10, 38
vibrate_past_4.mp4,vibrate,past,4,X,D,10, 39
halfrotate_behind_5.mp4,halfrotate,behind,5,X,D,10, 40
rock_onto_1.mp4,rock,onto,1,W,A,11, 41
sine_to_1.mp4,sine,to,1,W,A,11, 42
wheelie_tofar_1.mp4,wheelie,tofar,1,W,A,11, 43
rotate_circle_1.mp4,rotate,circle,1,W,A,11, 44
vibrate_past_5.mp4,vibrate,past,5,X,P,12, 45
stopstart_past_6.mp4,stopstart,past,6,X,P,12, 46
halfrotate_past_4.mp4,halfrotate,past,4,X,P,12, 47
bounce_past_7.mp4,bounce,past,7,X,P,12, 48
