file,manner,path,agent,itemset,blocktype,blocknum, trialnum
halfrotate_past_6.mp4,halfrotate,past,6,X,D,1, 1
vibrate_under_4.mp4,vibrate,under,4,X,D,1, 2
stopstart_behind_5.mp4,stopstart,behind,5,X,D,1, 3
bounce_underfar_7.mp4,bounce,underfar,7,X,D,1, 4
none_control4_1.mp4,none,control4,1,Y,C,2, 5
none_control2_8.mp4,none,control2,8,Y,C,2, 6
none_control3_2.mp4,none,control3,2,Y,C,2, 7
none_control1_3.mp4,none,control1,3,Y,C,2, 8
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 9
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 10
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 11
stopstart_underfar_7.mp4,stopstart,underfar,7,X,S,3, 12
wheelie_tofar_1.mp4,wheelie,tofar,1,W,M,4, 13
wheelie_to_2.mp4,wheelie,to,2,W,M,4, 14
wheelie_circle_3.mp4,wheelie,circle,3,W,M,4, 15
wheelie_onto_8.mp4,wheelie,onto,8,W,M,4, 16
stopstart_under_6.mp4,stopstart,under,6,X,P,5, 17
bounce_under_4.mp4,bounce,under,4,X,P,5, 18
vibrate_under_5.mp4,vibrate,under,5,X,P,5, 19
halfrotate_under_7.mp4,halfrotate,under,7,X,P,5, 20
sine_circle_3.mp4,sine,circle,3,W,A,6, 21
rock_to_3.mp4,rock,to,3,W,A,6, 22
wheelie_tofar_3.mp4,wheelie,tofar,3,W,A,6, 23
rotate_onto_3.mp4,rotate,onto,3,W,A,6, 24
stopstart_past_6.mp4,stopstart,past,6,X,A,7, 25
vibrate_under_6.mp4,vibrate,under,6,X,A,7, 26
halfrotate_underfar_6.mp4,halfrotate,underfar,6,X,A,7, 27
bounce_behind_6.mp4,bounce,behind,6,X,A,7, 28
rock_circle_2.mp4,rock,circle,2,W,P,8, 29
sine_circle_1.mp4,sine,circle,1,W,P,8, 30
wheelie_circle_8.mp4,wheelie,circle,8,W,P,8, 31
rotate_circle_3.mp4,rotate,circle,3,W,P,8, 32
halfrotate_past_4.mp4,halfrotate,past,4,X,M,9, 33
halfrotate_under_5.mp4,halfrotate,under,5,X,M,9, 34
halfrotate_behind_6.mp4,halfrotate,behind,6,X,M,9, 35
halfrotate_underfar_7.mp4,halfrotate,underfar,7,X,M,9, 36
rock_to_2.mp4,rock,to,2,W,S,10, 37
rock_to_2.mp4,rock,to,2,W,S,10, 38
rock_to_2.mp4,rock,to,2,W,S,10, 39
rock_to_2.mp4,rock,to,2,W,S,10, 40
none_control8_7.mp4,none,control8,7,Z,C,11, 41
none_control5_4.mp4,none,control5,4,Z,C,11, 42
none_control6_5.mp4,none,control6,5,Z,C,11, 43
none_control7_6.mp4,none,control7,6,Z,C,11, 44
sine_onto_8.mp4,sine,onto,8,W,D,12, 45
wheelie_to_1.mp4,wheelie,to,1,W,D,12, 46
rotate_tofar_2.mp4,rotate,tofar,2,W,D,12, 47
rock_circle_3.mp4,rock,circle,3,W,D,12, 48
