file,manner,path,agent,itemset,blocktype,blocknum, trialnum
rotate_onto_1.mp4,rotate,onto,1,W,A,1, 1
rock_to_1.mp4,rock,to,1,W,A,1, 2
sine_circle_1.mp4,sine,circle,1,W,A,1, 3
wheelie_tofar_1.mp4,wheelie,tofar,1,W,A,1, 4
stopstart_past_6.mp4,stopstart,past,6,X,D,2, 5
vibrate_under_5.mp4,vibrate,under,5,X,D,2, 6
halfrotate_behind_4.mp4,halfrotate,behind,4,X,D,2, 7
bounce_underfar_7.mp4,bounce,underfar,7,X,D,2, 8
none_control1_8.mp4,none,control1,8,Y,C,3, 9
none_control2_1.mp4,none,control2,1,Y,C,3, 10
none_control3_2.mp4,none,control3,2,Y,C,3, 11
none_control4_3.mp4,none,control4,3,Y,C,3, 12
bounce_past_6.mp4,bounce,past,6,X,S,4, 13
bounce_past_6.mp4,bounce,past,6,X,S,4, 14
bounce_past_6.mp4,bounce,past,6,X,S,4, 15
bounce_past_6.mp4,bounce,past,6,X,S,4, 16
sine_to_3.mp4,sine,to,3,W,M,5, 17
sine_tofar_1.mp4,sine,tofar,1,W,M,5, 18
sine_circle_2.mp4,sine,circle,2,W,M,5, 19
sine_onto_8.mp4,sine,onto,8,W,M,5, 20
bounce_underfar_5.mp4,bounce,underfar,5,X,P,6, 21
stopstart_underfar_7.mp4,stopstart,underfar,7,X,P,6, 22
halfrotate_underfar_4.mp4,halfrotate,underfar,4,X,P,6, 23
vibrate_underfar_6.mp4,vibrate,underfar,6,X,P,6, 24
sine_to_1.mp4,sine,to,1,W,P,7, 25
rock_to_2.mp4,rock,to,2,W,P,7, 26
wheelie_to_3.mp4,wheelie,to,3,W,P,7, 27
rotate_to_8.mp4,rotate,to,8,W,P,7, 28
vibrate_past_5.mp4,vibrate,past,5,X,M,8, 29
vibrate_under_4.mp4,vibrate,under,4,X,M,8, 30
vibrate_behind_6.mp4,vibrate,behind,6,X,M,8, 31
vibrate_underfar_7.mp4,vibrate,underfar,7,X,M,8, 32
rock_onto_2.mp4,rock,onto,2,W,S,9, 33
rock_onto_2.mp4,rock,onto,2,W,S,9, 34
rock_onto_2.mp4,rock,onto,2,W,S,9, 35
rock_onto_2.mp4,rock,onto,2,W,S,9, 36
none_control7_5.mp4,none,control7,5,Z,C,10, 37
none_control5_7.mp4,none,control5,7,Z,C,10, 38
none_control6_4.mp4,none,control6,4,Z,C,10, 39
none_control8_6.mp4,none,control8,6,Z,C,10, 40
rotate_tofar_3.mp4,rotate,tofar,3,W,D,11, 41
rock_to_8.mp4,rock,to,8,W,D,11, 42
sine_onto_1.mp4,sine,onto,1,W,D,11, 43
wheelie_circle_2.mp4,wheelie,circle,2,W,D,11, 44
stopstart_under_5.mp4,stopstart,under,5,X,A,12, 45
halfrotate_past_5.mp4,halfrotate,past,5,X,A,12, 46
bounce_behind_5.mp4,bounce,behind,5,X,A,12, 47
vibrate_underfar_5.mp4,vibrate,underfar,5,X,A,12, 48
