file,manner,path,agent,itemset,blocktype,blocknum, trialnum
rock_tofar_1.mp4,rock,tofar,1,W,A,1, 1
sine_onto_1.mp4,sine,onto,1,W,A,1, 2
wheelie_circle_1.mp4,wheelie,circle,1,W,A,1, 3
rotate_to_1.mp4,rotate,to,1,W,A,1, 4
bounce_past_7.mp4,bounce,past,7,X,D,2, 5
stopstart_under_4.mp4,stopstart,under,4,X,D,2, 6
halfrotate_behind_5.mp4,halfrotate,behind,5,X,D,2, 7
vibrate_underfar_6.mp4,vibrate,underfar,6,X,D,2, 8
none_control2_2.mp4,none,control2,2,Y,C,3, 9
none_control1_3.mp4,none,control1,3,Y,C,3, 10
none_control3_1.mp4,none,control3,1,Y,C,3, 11
none_control4_8.mp4,none,control4,8,Y,C,3, 12
bounce_underfar_6.mp4,bounce,underfar,6,X,S,4, 13
bounce_underfar_6.mp4,bounce,underfar,6,X,S,4, 14
bounce_underfar_6.mp4,bounce,underfar,6,X,S,4, 15
bounce_underfar_6.mp4,bounce,underfar,6,X,S,4, 16
wheelie_circle_2.mp4,wheelie,circle,2,W,M,5, 17
wheelie_to_1.mp4,wheelie,to,1,W,M,5, 18
wheelie_tofar_3.mp4,wheelie,tofar,3,W,M,5, 19
wheelie_onto_8.mp4,wheelie,onto,8,W,M,5, 20
stopstart_behind_7.mp4,stopstart,behind,7,X,P,6, 21
halfrotate_behind_4.mp4,halfrotate,behind,4,X,P,6, 22
bounce_behind_5.mp4,bounce,behind,5,X,P,6, 23
vibrate_behind_6.mp4,vibrate,behind,6,X,P,6, 24
sine_circle_1.mp4,sine,circle,1,W,P,7, 25
rock_circle_2.mp4,rock,circle,2,W,P,7, 26
wheelie_circle_3.mp4,wheelie,circle,3,W,P,7, 27
rotate_circle_8.mp4,rotate,circle,8,W,P,7, 28
stopstart_behind_4.mp4,stopstart,behind,4,X,M,8, 29
stopstart_past_5.mp4,stopstart,past,5,X,M,8, 30
stopstart_under_6.mp4,stopstart,under,6,X,M,8, 31
stopstart_underfar_7.mp4,stopstart,underfar,7,X,M,8, 32
rock_tofar_3.mp4,rock,tofar,3,W,S,9, 33
rock_tofar_3.mp4,rock,tofar,3,W,S,9, 34
rock_tofar_3.mp4,rock,tofar,3,W,S,9, 35
rock_tofar_3.mp4,rock,tofar,3,W,S,9, 36
none_control5_6.mp4,none,control5,6,Z,C,10, 37
none_control7_5.mp4,none,control7,5,Z,C,10, 38
none_control8_4.mp4,none,control8,4,Z,C,10, 39
none_control6_7.mp4,none,control6,7,Z,C,10, 40
wheelie_circle_8.mp4,wheelie,circle,8,W,D,11, 41
rock_onto_1.mp4,rock,onto,1,W,D,11, 42
sine_to_2.mp4,sine,to,2,W,D,11, 43
rotate_tofar_3.mp4,rotate,tofar,3,W,D,11, 44
stopstart_past_4.mp4,stopstart,past,4,X,A,12, 45
halfrotate_underfar_4.mp4,halfrotate,underfar,4,X,A,12, 46
bounce_under_4.mp4,bounce,under,4,X,A,12, 47
vibrate_behind_4.mp4,vibrate,behind,4,X,A,12, 48
