file,manner,path,agent,itemset,blocktype,blocknum, trialnum
rock_to_2.mp4,rock,to,2,W,A,1, 1
sine_tofar_2.mp4,sine,tofar,2,W,A,1, 2
wheelie_circle_2.mp4,wheelie,circle,2,W,A,1, 3
rotate_onto_2.mp4,rotate,onto,2,W,A,1, 4
bounce_under_4.mp4,bounce,under,4,X,D,2, 5
stopstart_underfar_5.mp4,stopstart,underfar,5,X,D,2, 6
halfrotate_past_7.mp4,halfrotate,past,7,X,D,2, 7
vibrate_behind_6.mp4,vibrate,behind,6,X,D,2, 8
none_loc1_1.mp4,none,loc1,1,Y,C,3, 9
none_loc2_8.mp4,none,loc2,8,Y,C,3, 10
none_loc3_2.mp4,none,loc3,2,Y,C,3, 11
none_loc4_3.mp4,none,loc4,3,Y,C,3, 12
halfrotate_behind_6.mp4,halfrotate,behind,6,X,S,4, 13
halfrotate_behind_6.mp4,halfrotate,behind,6,X,S,4, 14
halfrotate_behind_6.mp4,halfrotate,behind,6,X,S,4, 15
halfrotate_behind_6.mp4,halfrotate,behind,6,X,S,4, 16
rotate_circle_1.mp4,rotate,circle,1,W,M,5, 17
rotate_to_2.mp4,rotate,to,2,W,M,5, 18
rotate_tofar_3.mp4,rotate,tofar,3,W,M,5, 19
rotate_onto_8.mp4,rotate,onto,8,W,M,5, 20
bounce_past_5.mp4,bounce,past,5,X,P,6, 21
halfrotate_past_6.mp4,halfrotate,past,6,X,P,6, 22
vibrate_past_7.mp4,vibrate,past,7,X,P,6, 23
stopstart_past_4.mp4,stopstart,past,4,X,P,6, 24
sine_circle_1.mp4,sine,circle,1,W,P,7, 25
rotate_circle_2.mp4,rotate,circle,2,W,P,7, 26
rock_circle_3.mp4,rock,circle,3,W,P,7, 27
wheelie_circle_8.mp4,wheelie,circle,8,W,P,7, 28
vibrate_underfar_5.mp4,vibrate,underfar,5,X,M,8, 29
vibrate_past_4.mp4,vibrate,past,4,X,M,8, 30
vibrate_under_6.mp4,vibrate,under,6,X,M,8, 31
vibrate_behind_7.mp4,vibrate,behind,7,X,M,8, 32
wheelie_tofar_1.mp4,wheelie,tofar,1,W,S,9, 33
wheelie_tofar_1.mp4,wheelie,tofar,1,W,S,9, 34
wheelie_tofar_1.mp4,wheelie,tofar,1,W,S,9, 35
wheelie_tofar_1.mp4,wheelie,tofar,1,W,S,9, 36
none_loc8_4.mp4,none,loc8,4,Z,C,10, 37
none_loc5_6.mp4,none,loc5,6,Z,C,10, 38
none_loc6_5.mp4,none,loc6,5,Z,C,10, 39
none_loc7_7.mp4,none,loc7,7,Z,C,10, 40
wheelie_onto_2.mp4,wheelie,onto,2,W,D,11, 41
rotate_to_1.mp4,rotate,to,1,W,D,11, 42
rock_tofar_3.mp4,rock,tofar,3,W,D,11, 43
sine_circle_8.mp4,sine,circle,8,W,D,11, 44
stopstart_under_4.mp4,stopstart,under,4,X,A,12, 45
vibrate_underfar_4.mp4,vibrate,underfar,4,X,A,12, 46
halfrotate_past_4.mp4,halfrotate,past,4,X,A,12, 47
bounce_behind_4.mp4,bounce,behind,4,X,A,12, 48
