file,manner,path,agent,itemset,blocktype,blocknum, trialnum
none_control7_6.mp4,none,control7,6,Z,C,1, 1
none_control8_4.mp4,none,control8,4,Z,C,1, 2
none_control5_5.mp4,none,control5,5,Z,C,1, 3
none_control6_7.mp4,none,control6,7,Z,C,1, 4
rock_tofar_1.mp4,rock,tofar,1,W,S,2, 5
rock_tofar_1.mp4,rock,tofar,1,W,S,2, 6
rock_tofar_1.mp4,rock,tofar,1,W,S,2, 7
rock_tofar_1.mp4,rock,tofar,1,W,S,2, 8
stopstart_behind_4.mp4,stopstart,behind,4,X,M,3, 9
stopstart_past_5.mp4,stopstart,past,5,X,M,3, 10
stopstart_under_6.mp4,stopstart,under,6,X,M,3, 11
stopstart_underfar_7.mp4,stopstart,underfar,7,X,M,3, 12
sine_circle_8.mp4,sine,circle,8,W,P,4, 13
rotate_circle_1.mp4,rotate,circle,1,W,P,4, 14
rock_circle_2.mp4,rock,circle,2,W,P,4, 15
wheelie_circle_3.mp4,wheelie,circle,3,W,P,4, 16
vibrate_past_6.mp4,vibrate,past,6,X,A,5, 17
stopstart_behind_6.mp4,stopstart,behind,6,X,A,5, 18
halfrotate_under_6.mp4,halfrotate,under,6,X,A,5, 19
bounce_underfar_6.mp4,bounce,underfar,6,X,A,5, 20
rotate_tofar_1.mp4,rotate,tofar,1,W,D,6, 21
rock_onto_3.mp4,rock,onto,3,W,D,6, 22
sine_to_2.mp4,sine,to,2,W,D,6, 23
wheelie_circle_8.mp4,wheelie,circle,8,W,D,6, 24
stopstart_past_6.mp4,stopstart,past,6,X,D,7, 25
halfrotate_under_4.mp4,halfrotate,under,4,X,D,7, 26
bounce_behind_5.mp4,bounce,behind,5,X,D,7, 27
vibrate_underfar_7.mp4,vibrate,underfar,7,X,D,7, 28
rock_onto_2.mp4,rock,onto,2,W,A,8, 29
sine_tofar_2.mp4,sine,tofar,2,W,A,8, 30
wheelie_to_2.mp4,wheelie,to,2,W,A,8, 31
rotate_circle_2.mp4,rotate,circle,2,W,A,8, 32
stopstart_underfar_4.mp4,stopstart,underfar,4,X,P,9, 33
vibrate_underfar_6.mp4,vibrate,underfar,6,X,P,9, 34
halfrotate_underfar_5.mp4,halfrotate,underfar,5,X,P,9, 35
bounce_underfar_7.mp4,bounce,underfar,7,X,P,9, 36
wheelie_onto_8.mp4,wheelie,onto,8,W,M,10, 37
wheelie_tofar_2.mp4,wheelie,tofar,2,W,M,10, 38
wheelie_circle_1.mp4,wheelie,circle,1,W,M,10, 39
wheelie_to_3.mp4,wheelie,to,3,W,M,10, 40
bounce_behind_4.mp4,bounce,behind,4,X,S,11, 41
bounce_behind_4.mp4,bounce,behind,4,X,S,11, 42
bounce_behind_4.mp4,bounce,behind,4,X,S,11, 43
bounce_behind_4.mp4,bounce,behind,4,X,S,11, 44
none_control4_1.mp4,none,control4,1,Y,C,12, 45
none_control2_8.mp4,none,control2,8,Y,C,12, 46
none_control3_2.mp4,none,control3,2,Y,C,12, 47
none_control1_3.mp4,none,control1,3,Y,C,12, 48
